21-11-2024 09:51:17 | EASY_prep_Big_down | INFO | Starting EASY_prep_Big_down
22-11-2024 06:55:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:55:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:00:05 | EASY_Big_down_loop | INFO | На состояние 07:00:05 активных ставок: 7, денег: 49.431$
22-11-2024 07:00:05 | EASY_Big_down_loop | INFO | На состояние 07:00:05 активных ставок: 7, денег: 47.759$
22-11-2024 07:00:10 | EASY_Big_down_loop | INFO | Success! Got 0.014216000000000006usdt intrade C02__488473989853822976038
22-11-2024 07:00:10 | EASY_Big_down_loop | INFO | Bet C02__488473971600203776038 completed and removed.
22-11-2024 07:00:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:00:11 | EASY_Big_down_loop | INFO | Success! Got 0.014216000000000006usdt intrade C02__488473992726929409038
22-11-2024 07:00:11 | EASY_Big_down_loop | INFO | Bet C02__488473972447440901038 completed and removed.
22-11-2024 07:00:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:05:05 | EASY_Big_down_loop | INFO | На состояние 07:05:05 активных ставок: 6, денег: 47.773$
22-11-2024 07:05:05 | EASY_Big_down_loop | INFO | На состояние 07:05:05 активных ставок: 6, денег: 49.446$
22-11-2024 07:05:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:05:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:10:05 | EASY_Big_down_loop | INFO | На состояние 07:10:05 активных ставок: 6, денег: 49.446$
22-11-2024 07:10:05 | EASY_Big_down_loop | INFO | На состояние 07:10:05 активных ставок: 6, денег: 47.773$
22-11-2024 07:10:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:10:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:15:05 | EASY_Big_down_loop | INFO | На состояние 07:15:05 активных ставок: 6, денег: 49.446$
22-11-2024 07:15:05 | EASY_Big_down_loop | INFO | На состояние 07:15:05 активных ставок: 6, денег: 47.773$
22-11-2024 07:15:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:15:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:20:05 | EASY_Big_down_loop | INFO | На состояние 07:20:05 активных ставок: 6, денег: 47.773$
22-11-2024 07:20:05 | EASY_Big_down_loop | INFO | На состояние 07:20:05 активных ставок: 6, денег: 49.446$
22-11-2024 07:20:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:20:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:25:05 | EASY_Big_down_loop | INFO | На состояние 07:25:05 активных ставок: 6, денег: 47.773$
22-11-2024 07:25:05 | EASY_Big_down_loop | INFO | На состояние 07:25:05 активных ставок: 6, денег: 49.446$
22-11-2024 07:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:30:05 | EASY_Big_down_loop | INFO | На состояние 07:30:05 активных ставок: 6, денег: 47.773$
22-11-2024 07:30:05 | EASY_Big_down_loop | INFO | На состояние 07:30:05 активных ставок: 6, денег: 49.446$
22-11-2024 07:30:10 | EASY_Big_down_loop | INFO | Success! Got 0.01075784000000013usdt intrade C02__488462667896389632038
22-11-2024 07:30:10 | EASY_Big_down_loop | INFO | Bet C02__488462648099311616038 completed and removed.
22-11-2024 07:30:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:30:10 | EASY_Big_down_loop | INFO | Success! Got 0.01075784000000013usdt intrade C02__488462667896389632038
22-11-2024 07:30:10 | EASY_Big_down_loop | INFO | Bet C02__488462648099311616038 completed and removed.
22-11-2024 07:30:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:35:05 | EASY_Big_down_loop | INFO | На состояние 07:35:05 активных ставок: 5, денег: 47.784$
22-11-2024 07:35:05 | EASY_Big_down_loop | INFO | На состояние 07:35:05 активных ставок: 5, денег: 49.456$
22-11-2024 07:35:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:35:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:40:05 | EASY_Big_down_loop | INFO | На состояние 07:40:05 активных ставок: 5, денег: 47.784$
22-11-2024 07:40:05 | EASY_Big_down_loop | INFO | На состояние 07:40:05 активных ставок: 5, денег: 49.456$
22-11-2024 07:40:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:40:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:45:05 | EASY_Big_down_loop | INFO | На состояние 07:45:05 активных ставок: 5, денег: 47.784$
22-11-2024 07:45:05 | EASY_Big_down_loop | INFO | На состояние 07:45:05 активных ставок: 5, денег: 49.456$
22-11-2024 07:45:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:45:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:50:05 | EASY_Big_down_loop | INFO | На состояние 07:50:05 активных ставок: 5, денег: 49.456$
22-11-2024 07:50:05 | EASY_Big_down_loop | INFO | На состояние 07:50:05 активных ставок: 5, денег: 47.784$
22-11-2024 07:50:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:50:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:55:05 | EASY_Big_down_loop | INFO | На состояние 07:55:05 активных ставок: 5, денег: 49.456$
22-11-2024 07:55:05 | EASY_Big_down_loop | INFO | На состояние 07:55:05 активных ставок: 5, денег: 47.784$
22-11-2024 07:55:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 07:55:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:00:05 | EASY_Big_down_loop | INFO | На состояние 08:00:05 активных ставок: 5, денег: 49.456$
22-11-2024 08:00:05 | EASY_Big_down_loop | INFO | На состояние 08:00:05 активных ставок: 5, денег: 47.784$
22-11-2024 08:00:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:00:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:05:05 | EASY_Big_down_loop | INFO | На состояние 08:05:05 активных ставок: 5, денег: 49.456$
22-11-2024 08:05:05 | EASY_Big_down_loop | INFO | Price change detected: 0.6950730923563242%
22-11-2024 08:05:05 | EASY_Big_down_loop | INFO | На состояние 08:05:05 активных ставок: 5, денег: 47.784$
22-11-2024 08:05:06 | EASY_Big_down_loop | INFO | Price change detected: 0.6950730923563242%
22-11-2024 08:05:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488509204051628032038
22-11-2024 08:05:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488509205821612032038
22-11-2024 08:05:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.97
22-11-2024 08:05:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.97
22-11-2024 08:05:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488509223014068225038
22-11-2024 08:05:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488509225924915201038
22-11-2024 08:05:15 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:05:15 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:10:05 | EASY_Big_down_loop | INFO | На состояние 08:10:05 активных ставок: 6, денег: 49.456$
22-11-2024 08:10:05 | EASY_Big_down_loop | INFO | На состояние 08:10:05 активных ставок: 6, денег: 47.784$
22-11-2024 08:10:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:10:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:15:05 | EASY_Big_down_loop | INFO | На состояние 08:15:05 активных ставок: 6, денег: 47.784$
22-11-2024 08:15:05 | EASY_Big_down_loop | INFO | На состояние 08:15:05 активных ставок: 6, денег: 49.456$
22-11-2024 08:15:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:15:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:20:05 | EASY_Big_down_loop | INFO | На состояние 08:20:05 активных ставок: 6, денег: 47.784$
22-11-2024 08:20:05 | EASY_Big_down_loop | INFO | На состояние 08:20:05 активных ставок: 6, денег: 49.456$
22-11-2024 08:20:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:20:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:25:05 | EASY_Big_down_loop | INFO | На состояние 08:25:05 активных ставок: 6, денег: 49.456$
22-11-2024 08:25:05 | EASY_Big_down_loop | INFO | На состояние 08:25:05 активных ставок: 6, денег: 47.784$
22-11-2024 08:25:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:30:05 | EASY_Big_down_loop | INFO | На состояние 08:30:05 активных ставок: 6, денег: 47.784$
22-11-2024 08:30:05 | EASY_Big_down_loop | INFO | На состояние 08:30:05 активных ставок: 6, денег: 49.456$
22-11-2024 08:30:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:30:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:35:05 | EASY_Big_down_loop | INFO | На состояние 08:35:05 активных ставок: 6, денег: 49.456$
22-11-2024 08:35:05 | EASY_Big_down_loop | INFO | На состояние 08:35:05 активных ставок: 6, денег: 47.784$
22-11-2024 08:35:10 | EASY_Big_down_loop | INFO | Success! Got 0.01033144000000008usdt intrade C02__488509223014068225038
22-11-2024 08:35:10 | EASY_Big_down_loop | INFO | Bet C02__488509204051628032038 completed and removed.
22-11-2024 08:35:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:35:11 | EASY_Big_down_loop | INFO | Success! Got 0.01033144000000008usdt intrade C02__488509225924915201038
22-11-2024 08:35:11 | EASY_Big_down_loop | INFO | Bet C02__488509205821612032038 completed and removed.
22-11-2024 08:35:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:40:05 | EASY_Big_down_loop | INFO | На состояние 08:40:05 активных ставок: 5, денег: 47.794$
22-11-2024 08:40:05 | EASY_Big_down_loop | INFO | На состояние 08:40:05 активных ставок: 5, денег: 49.467$
22-11-2024 08:40:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:40:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:45:05 | EASY_Big_down_loop | INFO | На состояние 08:45:05 активных ставок: 5, денег: 47.794$
22-11-2024 08:45:05 | EASY_Big_down_loop | INFO | На состояние 08:45:05 активных ставок: 5, денег: 49.467$
22-11-2024 08:45:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:45:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:50:05 | EASY_Big_down_loop | INFO | На состояние 08:50:05 активных ставок: 5, денег: 49.467$
22-11-2024 08:50:05 | EASY_Big_down_loop | INFO | На состояние 08:50:05 активных ставок: 5, денег: 47.794$
22-11-2024 08:50:09 | EASY_Big_down_loop | INFO | Success! Got 0.009174000000000015usdt intrade C02__488453859165921280038
22-11-2024 08:50:09 | EASY_Big_down_loop | INFO | Bet C02__488453840828456960038 completed and removed.
22-11-2024 08:50:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:50:10 | EASY_Big_down_loop | INFO | Success! Got 0.009174000000000015usdt intrade C02__488453859165921280038
22-11-2024 08:50:10 | EASY_Big_down_loop | INFO | Bet C02__488453840828456960038 completed and removed.
22-11-2024 08:50:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:55:05 | EASY_Big_down_loop | INFO | На состояние 08:55:05 активных ставок: 4, денег: 47.803$
22-11-2024 08:55:05 | EASY_Big_down_loop | INFO | На состояние 08:55:05 активных ставок: 4, денег: 49.476$
22-11-2024 08:55:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 08:55:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:00:05 | EASY_Big_down_loop | INFO | На состояние 09:00:05 активных ставок: 4, денег: 49.476$
22-11-2024 09:00:05 | EASY_Big_down_loop | INFO | На состояние 09:00:05 активных ставок: 4, денег: 47.803$
22-11-2024 09:00:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:00:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:05:05 | EASY_Big_down_loop | INFO | На состояние 09:05:05 активных ставок: 4, денег: 49.476$
22-11-2024 09:05:05 | EASY_Big_down_loop | INFO | На состояние 09:05:05 активных ставок: 4, денег: 47.803$
22-11-2024 09:05:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:05:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:10:05 | EASY_Big_down_loop | INFO | На состояние 09:10:05 активных ставок: 4, денег: 49.476$
22-11-2024 09:10:05 | EASY_Big_down_loop | INFO | На состояние 09:10:05 активных ставок: 4, денег: 47.803$
22-11-2024 09:10:08 | EASY_Big_down_loop | INFO | Success! Got 0.006133150000000143usdt intrade C02__488448826244411392038
22-11-2024 09:10:09 | EASY_Big_down_loop | INFO | Success! Got 0.006133150000000143usdt intrade C02__488448826244411392038
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Success! Got 0.006736440000000066usdt intrade C02__488452601180925954038
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Bet C02__488448808015974400038 completed and removed.
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Bet C02__488452582784716801038 completed and removed.
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Success! Got 0.006736440000000066usdt intrade C02__488452601180925954038
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Bet C02__488448808015974400038 completed and removed.
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Bet C02__488452582784716801038 completed and removed.
22-11-2024 09:10:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:15:05 | EASY_Big_down_loop | INFO | На состояние 09:15:05 активных ставок: 2, денег: 47.816$
22-11-2024 09:15:05 | EASY_Big_down_loop | INFO | На состояние 09:15:05 активных ставок: 2, денег: 49.489$
22-11-2024 09:15:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:15:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:20:05 | EASY_Big_down_loop | INFO | На состояние 09:20:05 активных ставок: 2, денег: 49.489$
22-11-2024 09:20:05 | EASY_Big_down_loop | INFO | На состояние 09:20:05 активных ставок: 2, денег: 47.816$
22-11-2024 09:20:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:20:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:25:05 | EASY_Big_down_loop | INFO | На состояние 09:25:05 активных ставок: 2, денег: 49.489$
22-11-2024 09:25:05 | EASY_Big_down_loop | INFO | На состояние 09:25:05 активных ставок: 2, денег: 47.816$
22-11-2024 09:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:25:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:30:05 | EASY_Big_down_loop | INFO | На состояние 09:30:05 активных ставок: 2, денег: 47.816$
22-11-2024 09:30:05 | EASY_Big_down_loop | INFO | На состояние 09:30:05 активных ставок: 2, денег: 49.489$
22-11-2024 09:30:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:30:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:35:05 | EASY_Big_down_loop | INFO | На состояние 09:35:05 активных ставок: 2, денег: 49.489$
22-11-2024 09:35:05 | EASY_Big_down_loop | INFO | На состояние 09:35:05 активных ставок: 2, денег: 47.816$
22-11-2024 09:35:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:35:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:40:05 | EASY_Big_down_loop | INFO | На состояние 09:40:05 активных ставок: 2, денег: 49.489$
22-11-2024 09:40:05 | EASY_Big_down_loop | INFO | Price change detected: 0.4518562462180853%
22-11-2024 09:40:05 | EASY_Big_down_loop | INFO | На состояние 09:40:05 активных ставок: 2, денег: 47.816$
22-11-2024 09:40:05 | EASY_Big_down_loop | INFO | Price change detected: 0.4518562462180853%
22-11-2024 09:40:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488533110640685056038
22-11-2024 09:40:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488533112238739456038
22-11-2024 09:40:09 | EASY_Big_down_loop | INFO | Bought KAS: 10.94
22-11-2024 09:40:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.94
22-11-2024 09:40:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488533129431175168038
22-11-2024 09:40:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488533130538471424038
22-11-2024 09:40:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:40:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:45:05 | EASY_Big_down_loop | INFO | На состояние 09:45:05 активных ставок: 3, денег: 49.489$
22-11-2024 09:45:05 | EASY_Big_down_loop | INFO | На состояние 09:45:05 активных ставок: 3, денег: 47.816$
22-11-2024 09:45:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:45:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:50:05 | EASY_Big_down_loop | INFO | На состояние 09:50:05 активных ставок: 3, денег: 47.816$
22-11-2024 09:50:05 | EASY_Big_down_loop | INFO | На состояние 09:50:05 активных ставок: 3, денег: 49.489$
22-11-2024 09:50:08 | EASY_Big_down_loop | INFO | Success! Got 0.008449300000000104usdt intrade C02__488533130538471424038
22-11-2024 09:50:08 | EASY_Big_down_loop | INFO | Bet C02__488533112238739456038 completed and removed.
22-11-2024 09:50:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:50:08 | EASY_Big_down_loop | INFO | Success! Got 0.008449300000000104usdt intrade C02__488533129431175168038
22-11-2024 09:50:08 | EASY_Big_down_loop | INFO | Bet C02__488533110640685056038 completed and removed.
22-11-2024 09:50:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:55:05 | EASY_Big_down_loop | INFO | На состояние 09:55:05 активных ставок: 2, денег: 47.825$
22-11-2024 09:55:05 | EASY_Big_down_loop | INFO | На состояние 09:55:05 активных ставок: 2, денег: 49.497$
22-11-2024 09:55:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 09:55:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:00:05 | EASY_Big_down_loop | INFO | На состояние 10:00:05 активных ставок: 2, денег: 47.825$
22-11-2024 10:00:05 | EASY_Big_down_loop | INFO | На состояние 10:00:05 активных ставок: 2, денег: 49.497$
22-11-2024 10:00:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:00:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:05:05 | EASY_Big_down_loop | INFO | На состояние 10:05:05 активных ставок: 2, денег: 47.825$
22-11-2024 10:05:05 | EASY_Big_down_loop | INFO | На состояние 10:05:05 активных ставок: 2, денег: 49.497$
22-11-2024 10:05:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:05:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:10:05 | EASY_Big_down_loop | INFO | На состояние 10:10:05 активных ставок: 2, денег: 47.825$
22-11-2024 10:10:05 | EASY_Big_down_loop | INFO | На состояние 10:10:05 активных ставок: 2, денег: 49.497$
22-11-2024 10:10:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:10:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:15:05 | EASY_Big_down_loop | INFO | На состояние 10:15:05 активных ставок: 2, денег: 47.825$
22-11-2024 10:15:05 | EASY_Big_down_loop | INFO | На состояние 10:15:05 активных ставок: 2, денег: 49.497$
22-11-2024 10:15:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:15:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:20:05 | EASY_Big_down_loop | INFO | На состояние 10:20:05 активных ставок: 2, денег: 47.825$
22-11-2024 10:20:05 | EASY_Big_down_loop | INFO | На состояние 10:20:05 активных ставок: 2, денег: 49.497$
22-11-2024 10:20:06 | EASY_Big_down_loop | ERROR | Error loading bets file: 1 validation error for Bets
  Invalid JSON: EOF while parsing a value at line 1 column 0 [type=json_invalid, input_value=b'', input_type=bytes]
    For further information visit https://errors.pydantic.dev/2.9/v/json_invalid
22-11-2024 10:20:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:20:36 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:25:05 | EASY_Big_down_loop | INFO | На состояние 10:25:05 активных ставок: 2, денег: 49.497$
22-11-2024 10:25:05 | EASY_Big_down_loop | INFO | На состояние 10:25:05 активных ставок: 2, денег: 47.825$
22-11-2024 10:25:06 | EASY_Big_down_loop | INFO | Price change detected: 0.4045290872454643%
22-11-2024 10:25:06 | EASY_Big_down_loop | INFO | Price change detected: 0.4045290872454643%
22-11-2024 10:25:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488544438105219074038
22-11-2024 10:25:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488544438138769408038
22-11-2024 10:25:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.9
22-11-2024 10:25:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.9
22-11-2024 10:25:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488544456350425088038
22-11-2024 10:25:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488544458271449088038
22-11-2024 10:25:13 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:25:13 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:30:05 | EASY_Big_down_loop | INFO | На состояние 10:30:05 активных ставок: 3, денег: 49.497$
22-11-2024 10:30:05 | EASY_Big_down_loop | INFO | На состояние 10:30:05 активных ставок: 3, денег: 47.825$
22-11-2024 10:30:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:30:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:35:05 | EASY_Big_down_loop | INFO | На состояние 10:35:05 активных ставок: 3, денег: 49.497$
22-11-2024 10:35:05 | EASY_Big_down_loop | INFO | На состояние 10:35:05 активных ставок: 3, денег: 47.825$
22-11-2024 10:35:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:35:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:40:05 | EASY_Big_down_loop | INFO | На состояние 10:40:05 активных ставок: 3, денег: 49.497$
22-11-2024 10:40:05 | EASY_Big_down_loop | INFO | На состояние 10:40:05 активных ставок: 3, денег: 47.825$
22-11-2024 10:40:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:40:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:45:05 | EASY_Big_down_loop | INFO | На состояние 10:45:05 активных ставок: 3, денег: 47.825$
22-11-2024 10:45:05 | EASY_Big_down_loop | INFO | На состояние 10:45:05 активных ставок: 3, денег: 49.497$
22-11-2024 10:45:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:45:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:50:05 | EASY_Big_down_loop | INFO | На состояние 10:50:05 активных ставок: 3, денег: 47.825$
22-11-2024 10:50:05 | EASY_Big_down_loop | INFO | На состояние 10:50:05 активных ставок: 3, денег: 49.497$
22-11-2024 10:50:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:50:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:55:05 | EASY_Big_down_loop | INFO | На состояние 10:55:05 активных ставок: 3, денег: 47.825$
22-11-2024 10:55:05 | EASY_Big_down_loop | INFO | На состояние 10:55:05 активных ставок: 3, денег: 49.497$
22-11-2024 10:55:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 10:55:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:00:05 | EASY_Big_down_loop | INFO | На состояние 11:00:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:00:05 | EASY_Big_down_loop | INFO | На состояние 11:00:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:00:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:00:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:05:05 | EASY_Big_down_loop | INFO | На состояние 11:05:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:05:05 | EASY_Big_down_loop | INFO | На состояние 11:05:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:05:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:05:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:10:05 | EASY_Big_down_loop | INFO | На состояние 11:10:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:10:05 | EASY_Big_down_loop | INFO | На состояние 11:10:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:10:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:10:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:15:05 | EASY_Big_down_loop | INFO | На состояние 11:15:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:15:05 | EASY_Big_down_loop | INFO | На состояние 11:15:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:15:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:15:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:20:05 | EASY_Big_down_loop | INFO | На состояние 11:20:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:20:05 | EASY_Big_down_loop | INFO | На состояние 11:20:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:20:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:20:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:25:05 | EASY_Big_down_loop | INFO | На состояние 11:25:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:25:05 | EASY_Big_down_loop | INFO | На состояние 11:25:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:25:07 | EASY_Big_down_loop | ERROR | Error loading bets file: 1 validation error for Bets
  Invalid JSON: EOF while parsing a value at line 1 column 0 [type=json_invalid, input_value=b'', input_type=bytes]
    For further information visit https://errors.pydantic.dev/2.9/v/json_invalid
22-11-2024 11:25:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:25:37 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:30:05 | EASY_Big_down_loop | INFO | На состояние 11:30:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:30:05 | EASY_Big_down_loop | INFO | На состояние 11:30:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:30:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:30:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:35:05 | EASY_Big_down_loop | INFO | На состояние 11:35:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:35:05 | EASY_Big_down_loop | INFO | На состояние 11:35:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:35:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:35:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:40:05 | EASY_Big_down_loop | INFO | На состояние 11:40:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:40:05 | EASY_Big_down_loop | INFO | На состояние 11:40:05 активных ставок: 3, денег: 47.825$
